"B18","B19","SH","EP","LJ","SS","FP","WR","JP","WW","SR","NI","SP","WB","TI","time","year","month"
7.82300043106079,5.99100017547607,5.90300035476685,8.02400016784668,7.17100048065186,8.56900024414062,7.47200012207031,7.83300018310547,8.11000061035156,10.8980007171631,7.90800046920776,3.38700008392334,5.25000047683716,6.29400014877319,5.66600036621094,"192005","1920","05"
11.9230003356934,10.1840000152588,9.91500091552734,12.2000007629395,11.1520004272461,12.8780002593994,11.7540006637573,12.1020002365112,12.3150005340576,15.2120008468628,13.0390005111694,6.85500049591064,9.0580005645752,10.5140008926392,9.79900074005127,"192006","1920","06"
14.5520009994507,12.3130006790161,13.0160007476807,15.6870002746582,14.0050010681152,15.1420011520386,13.867000579834,14.7130002975464,14.7230005264282,18.3830013275146,14.4680004119873,9.30500030517578,11.8880004882812,13.3200006484985,12.8700008392334,"192007","1920","07"
13.4670009613037,11.4300003051758,11.5060005187988,13.8300008773804,12.7590007781982,14.1320009231567,13.0990009307861,12.7930002212524,12.8130006790161,16.4150009155273,12.4450006484985,8.48700046539307,10.6270008087158,11.94700050354,11.5630006790161,"192008","1920","08"
9.53500080108643,7.60100030899048,7.36400032043457,9.27500057220459,8.34400081634521,10.4240007400513,9.48000049591064,10.2390003204346,10.4250001907349,13.6430006027222,10.702000617981,4.62600040435791,7.0580005645752,8.3100004196167,7.62400054931641,"192009","1920","09"
4.94000005722046,3.16700005531311,3.2590000629425,5.15500020980835,4.02700042724609,5.74300050735474,4.764000415802,5.0750002861023,5.22700023651123,7.91900014877319,5.4810004234314,0.14300000667572,2.45100021362305,3.86200022697449,2.0550000667572,"192010","1920","10"
-1.06300008296967,-2.91400003433228,-3.43100023269653,-1.36400008201599,-1.95500004291534,-0.0240000002086163,-1.16500008106232,-2.38700008392334,-1.90900003910065,0.843000054359436,-0.877000033855438,-6.31900024414062,-4.72300004959106,-2.65900015830994,-4.78000020980835,"192011","1920","11"
-3.63900017738342,-5.6100001335144,-5.77600049972534,-3.25500011444092,-4.51800012588501,-2.85500001907349,-3.9370002746582,-5.20800018310547,-4.50200033187866,-2.2590000629425,-3.5090000629425,-9.61800003051758,-8.4640007019043,-4.90100002288818,-8.94300079345703,"192012","1920","12"
-2.6780002117157,-4.6080002784729,-5.17600011825562,-2.83800005912781,-3.6800000667572,-1.71200013160706,-2.82600021362305,-4.35200023651123,-3.81000018119812,-0.834000051021576,-2.91900014877319,-8.45000076293945,-7.62900018692017,-4.3580002784729,-7.11300039291382,"192101","1921","01"
-2.36100006103516,-4.264000415802,-4.33900022506714,-1.8510000705719,-3.04500007629395,-1.32200002670288,-2.56600022315979,-3.38800024986267,-2.98100018501282,-0.157000005245209,-2.52700018882751,-8.04100036621094,-6.7950005531311,-3.62500023841858,-7.31800031661987,"192102","1921","02"
